,방송일시,상품명,상품군,lightGBM_pred,DNN_pred,Voting_pred
425,2020-06-06 9:20,보루네오 델루나 유로탑 슬라이딩 LED침대 슈퍼싱글,가구,10448005.2,16122097,13285051.1
426,2020-06-06 9:20,보루네오 델루나 유로탑 슬라이딩 LED침대 퀸,가구,10448005.2,16120934,13284469.6
427,2020-06-06 9:20,보루네오 델루나 유로탑 슬라이딩 LED침대 킹,가구,10648413.84,16119652,13384032.92
428,2020-06-06 9:40,보루네오 델루나 유로탑 슬라이딩 LED침대 슈퍼싱글,가구,12209051.78,17579226,14894138.89
429,2020-06-06 9:40,보루네오 델루나 유로탑 슬라이딩 LED침대 퀸,가구,12209051.78,17575870,14892460.89
430,2020-06-06 9:40,보루네오 델루나 유로탑 슬라이딩 LED침대 킹,가구,12435215.32,17572398,15003806.66
431,2020-06-06 10:00,보루네오 델루나 유로탑 슬라이딩 LED침대 슈퍼싱글,가구,7512809.02,14363670,10938239.51
432,2020-06-06 10:00,보루네오 델루나 유로탑 슬라이딩 LED침대 퀸,가구,7512809.02,14362626,10937717.51
433,2020-06-06 10:00,보루네오 델루나 유로탑 슬라이딩 LED침대 킹,가구,7667961.583,14361467,11014714.29
434,2020-06-06 10:20,신일써큘레이터 스탠드 블랙+블랙(SIF-R09DBK),생활용품,7213192.219,11748059,9480625.609
435,2020-06-06 10:20,신일써큘레이터 스탠드 화이트+화이트(SIF-R09DWH),생활용품,7213192.219,11748059,9480625.609
436,2020-06-06 10:20,신일써큘레이터 스탠드 블랙(SIF-R09DBK),생활용품,7406152.79,11533780,9469966.395
437,2020-06-06 10:20,신일써큘레이터 스탠드 화이트(SIF-R09DWH),생활용품,7406152.79,11533780,9469966.395
438,2020-06-06 10:40,신일써큘레이터 스탠드 블랙+블랙(SIF-R09DBK),생활용품,9218030.159,12546241,10882135.58
439,2020-06-06 10:40,신일써큘레이터 스탠드 화이트+화이트(SIF-R09DWH),생활용품,9218030.159,12546241,10882135.58
440,2020-06-06 10:40,신일써큘레이터 스탠드 블랙(SIF-R09DBK),생활용품,9117687.033,12195886,10656786.52
441,2020-06-06 10:40,신일써큘레이터 스탠드 화이트(SIF-R09DWH),생활용품,9117687.033,12195886,10656786.52
442,2020-06-06 11:00,신일써큘레이터 스탠드 블랙+블랙(SIF-R09DBK),생활용품,6016017.4,11434446,8725231.7
443,2020-06-06 11:00,신일써큘레이터 스탠드 화이트+화이트(SIF-R09DWH),생활용품,6016017.4,11434446,8725231.7
444,2020-06-06 11:00,신일써큘레이터 스탠드 블랙(SIF-R09DBK),생활용품,5960482.815,11333526,8647004.407
445,2020-06-06 11:00,신일써큘레이터 스탠드 화이트(SIF-R09DWH),생활용품,5960482.815,11333526,8647004.407
446,2020-06-06 11:20,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 75형 75UN7850KNA,가전,7434630.071,9948772,8691701.035
447,2020-06-06 11:20,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 65형 65UN7850KNA,가전,7034166.04,9986898,8510532.02
448,2020-06-06 11:20,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 55형 55UN7850KNA,가전,6677351.364,9871402,8274376.682
449,2020-06-06 11:40,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 75형 75UN7850KNA,가전,8872073.755,10746700,9809386.878
450,2020-06-06 11:40,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 65형 65UN7850KNA,가전,9072254.874,10748195,9910224.937
451,2020-06-06 11:40,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 55형 55UN7850KNA,가전,8736118.182,10502647,9619382.591
452,2020-06-06 12:00,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 75형 75UN7850KNA,가전,6711195.671,9653180,8182187.835
453,2020-06-06 12:00,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 65형 65UN7850KNA,가전,6266766.221,9678394,7972580.111
454,2020-06-06 12:00,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 55형 55UN7850KNA,가전,5940857.156,9591456,7766156.578
455,2020-06-06 12:20,일시불 LG전자 매직스페이스 냉장고,가전,19329078.68,22605124,20967101.34
456,2020-06-06 12:20,무이자 LG전자 매직스페이스 냉장고,가전,18050068.03,25413766,21731917.01
457,2020-06-06 12:40,일시불 LG전자 매직스페이스 냉장고,가전,30413536.3,28333946,29373741.15
458,2020-06-06 12:40,무이자 LG전자 매직스페이스 냉장고,가전,28499310.05,31929102,30214206.02
459,2020-06-06 13:00,일시불 LG전자 매직스페이스 냉장고,가전,33435512.16,27604550,30520031.08
460,2020-06-06 13:00,무이자 LG전자 매직스페이스 냉장고,가전,32556896.36,31096696,31826796.18
461,2020-06-06 13:20,레이프릴 데일리 코튼 보정팬티 12종,속옷,28421531.78,35024112,31722821.89
462,2020-06-06 13:40,레이프릴 데일리 코튼 보정팬티 12종,속옷,50246750.86,41798964,46022857.43
463,2020-06-06 14:00,레이프릴 데일리 코튼 보정팬티 12종,속옷,41603879.59,41253820,41428849.8
464,2020-06-06 14:20,캐리어 에어컨 AMC16VA2SAW,가전,4539549.73,6160932.5,5350241.115
465,2020-06-06 14:20,캐리어 에어컨 AMC16VA2SAWGH,가전,12977717.65,17976070,15476893.83
466,2020-06-06 14:40,캐리어 에어컨 AMC16VA2SAW,가전,5410505.167,8375319.5,6892912.333
467,2020-06-06 14:40,캐리어 에어컨 AMC16VA2SAWGH,가전,19903312.71,23004070,21453691.35
468,2020-06-06 15:00,캐리어 에어컨 AMC16VA2SAW,가전,5995917.521,9597663,7796790.261
469,2020-06-06 15:00,캐리어 에어컨 AMC16VA2SAWGH,가전,22621338.68,24660598,23640968.34
470,2020-06-06 15:20,구찌 더블G 오버 선글라스,잡화,22317055.99,28588422,25452739
471,2020-06-06 15:20,구찌 GG 울 실크 스카프,잡화,9884205.036,18027478,13955841.52
472,2020-06-06 15:20,구찌 마이크로씨마 투웨이백,잡화,12065531.49,16956282,14510906.74
473,2020-06-06 15:20,구찌 마이크로 씨마 GG플랩 2단 장지갑,잡화,12506856.84,26698104,19602480.42
474,2020-06-06 15:20,버버리 밀덴홀 체인 크로스백 미듐,잡화,7623889.284,15959005,11791447.14
475,2020-06-06 15:20,프라다 레터링 카메라백,잡화,7769434.429,14653491,11211462.71
476,2020-06-06 15:20,프라다 테스토 삼각로고 크로스백,잡화,7092552.73,14905267,10998909.86
477,2020-06-06 15:20,프라다 탑핸들 토트 숄더백,잡화,6737026.342,11120213,8928619.671
478,2020-06-06 15:50,구찌 더블G 오버 선글라스,잡화,27669038.75,33989280,30829159.37
479,2020-06-06 15:50,구찌 GG 울 실크 스카프,잡화,12573828.08,18169786,15371807.04
480,2020-06-06 15:50,구찌 마이크로씨마 투웨이백,잡화,14120618.01,17363988,15742303
481,2020-06-06 15:50,구찌 마이크로 씨마 GG플랩 2단 장지갑,잡화,17831472.47,31379202,24605337.23
482,2020-06-06 15:50,버버리 밀덴홀 체인 크로스백 미듐,잡화,14215589.87,20121900,17168744.94
483,2020-06-06 15:50,프라다 레터링 카메라백,잡화,9965976.438,14818355,12392165.72
484,2020-06-06 15:50,프라다 테스토 삼각로고 크로스백,잡화,9543304.331,15048846,12296075.17
485,2020-06-06 15:50,프라다 탑핸들 토트 숄더백,잡화,9509993.778,14667358,12088675.89
486,2020-06-06 16:20,푸마 순면 100% 언더셔츠 7종 데일리 패키지(2차),속옷,23641133.66,36633500,30137316.83
487,2020-06-06 16:40,푸마 순면 100% 언더셔츠 7종 데일리 패키지(2차),속옷,50919956.53,45102132,48011044.26
488,2020-06-06 17:00,푸마 순면 100% 언더셔츠 7종 데일리 패키지(2차),속옷,54739822.57,46174228,50457025.28
489,2020-06-06 17:20,피시원 국내산 손질 갑오징어 9팩,농수축,37463635.45,66350088,51906861.72
490,2020-06-06 17:40,피시원 국내산 손질 갑오징어 9팩,농수축,69034055.44,79722952,74378503.72
491,2020-06-06 19:20,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,36847549.92,46833084,41840316.96
492,2020-06-06 19:40,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,73022990.28,57055032,65039011.14
493,2020-06-06 20:00,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,71186519.69,58427996,64807257.85
494,2020-06-06 20:20,무이자 삼성 UHDTV 75형  / KU75UT7000FXKR,가전,6942643.66,9128972,8035807.83
495,2020-06-06 20:20,일시불 삼성 UHDTV 75형  KU75UT7000FXKR + 삼성 사운드바HW-T450,가전,6928529.722,7905134.5,7416832.111
496,2020-06-06 20:20,무이자 삼성 UHDTV 65형 KU65UT7000FXKR,가전,6229631.527,9559116,7894373.763
497,2020-06-06 20:20,일시불 삼성 UHDTV 65형 KU65UT7000FXKR+삼성 사운드 바 / HW-T450,가전,6233069.441,7780733.5,7006901.471
498,2020-06-06 20:20,무이자 삼성 UHDTV 55형 KU55UT7000FXKR+사운드바HW-T450,가전,5931229.173,8394241,7162735.086
499,2020-06-06 20:20,일시불 삼성 UHDTV 55형  KU55UT7000FXKR),가전,5856360.129,7377758.5,6617059.315
500,2020-06-06 20:40,무이자 삼성 UHDTV 75형  / KU75UT7000FXKR,가전,9040995.302,10668775,9854885.151
501,2020-06-06 20:40,일시불 삼성 UHDTV 75형  KU75UT7000FXKR + 삼성 사운드바HW-T450,가전,9116624.453,9075705,9096164.727
502,2020-06-06 20:40,무이자 삼성 UHDTV 65형 KU65UT7000FXKR,가전,7952123.181,11613819,9782971.091
503,2020-06-06 20:40,일시불 삼성 UHDTV 65형 KU65UT7000FXKR+삼성 사운드 바 / HW-T450,가전,8161865.366,8955987,8558926.183
504,2020-06-06 20:40,무이자 삼성 UHDTV 55형 KU55UT7000FXKR+사운드바HW-T450,가전,7622801.404,9394922,8508861.702
505,2020-06-06 20:40,일시불 삼성 UHDTV 55형  KU55UT7000FXKR),가전,7730005.101,8159949.5,7944977.301
506,2020-06-06 21:00,무이자 삼성 UHDTV 75형  / KU75UT7000FXKR,가전,7556846.915,8469306,8013076.457
507,2020-06-06 21:00,일시불 삼성 UHDTV 75형  KU75UT7000FXKR + 삼성 사운드바HW-T450,가전,7546480.472,7152127.5,7349303.986
508,2020-06-06 21:00,무이자 삼성 UHDTV 65형 KU65UT7000FXKR,가전,6605330.481,9101598,7853464.24
509,2020-06-06 21:00,일시불 삼성 UHDTV 65형 KU65UT7000FXKR+삼성 사운드 바 / HW-T450,가전,6604504.038,7025086,6814795.019
510,2020-06-06 21:00,무이자 삼성 UHDTV 55형 KU55UT7000FXKR+사운드바HW-T450,가전,6151141.365,7561008.5,6856074.932
511,2020-06-06 21:00,일시불 삼성 UHDTV 55형  KU55UT7000FXKR),가전,6111555.648,6516829,6314192.324
512,2020-06-06 21:20,클라쎄 벽걸이 에어컨 MKRA06DTB,가전,7881046.606,12539535,10210290.8
513,2020-06-06 21:20,클라쎄 벽걸이 에어컨 TDOZ-S10JK,가전,7683945.837,12713518,10198731.92
514,2020-06-06 21:40,클라쎄 벽걸이 에어컨 MKRA06DTB,가전,12766579.56,13371572,13069075.78
515,2020-06-06 21:40,클라쎄 벽걸이 에어컨 TDOZ-S10JK,가전,12527364.57,13456254,12991809.28
516,2020-06-06 22:00,클라쎄 벽걸이 에어컨 MKRA06DTB,가전,7540455.964,12243063,9891759.482
517,2020-06-06 22:00,클라쎄 벽걸이 에어컨 TDOZ-S10JK,가전,7332489.819,12489950,9911219.91
518,2020-06-06 22:20,일시불 LG전자 매직스페이스 냉장고,가전,20158750.32,28824404,24491577.16
519,2020-06-06 22:20,무이자 LG전자 매직스페이스 냉장고,가전,19858170.49,31973890,25916030.24
520,2020-06-06 22:40,일시불 LG전자 매직스페이스 냉장고,가전,35982234.57,33806740,34894487.28
521,2020-06-06 22:40,무이자 LG전자 매직스페이스 냉장고,가전,34709497.75,37431640,36070568.87
522,2020-06-06 23:00,일시불 LG전자 매직스페이스 냉장고,가전,46166275.6,34731616,40448945.8
523,2020-06-06 23:00,무이자 LG전자 매직스페이스 냉장고,가전,42314488.46,38342900,40328694.23
524,2020-06-06 23:20,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구,5972323.684,11861423,8916873.342
525,2020-06-06 23:20,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구,5881675.484,12970279,9425977.242
526,2020-06-06 23:20,(일)[보루네오] 피올레 천연소가죽 소파 6인용,가구,4049583.519,5149011,4599297.26
527,2020-06-06 23:20,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구,4314651.141,6366740.5,5340695.82
528,2020-06-06 23:20,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구,3155929.062,5029327.5,4092628.281
529,2020-06-06 23:20,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구,3064993.918,5436337,4250665.459
530,2020-06-06 23:40,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구,14757205.37,17057280,15907242.69
531,2020-06-06 23:40,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구,15432999.99,18269172,16851086
532,2020-06-06 23:40,(일)[보루네오] 피올레 천연소가죽 소파 6인용,가구,4877506.426,7142769.5,6010137.963
533,2020-06-06 23:40,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구,5080311.137,8775176,6927743.569
534,2020-06-06 23:40,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구,4801415.648,7074830.5,5938123.074
535,2020-06-06 23:40,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구,4561333.338,7576008,6068670.669
536,2020-06-07 0:00,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구,8769027.668,11389014,10079020.83
537,2020-06-07 0:00,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구,8871622.7,12510820,10691221.35
538,2020-06-07 0:00,(일)[보루네오] 피올레 천연소가죽 소파 6인용,가구,4409056.341,4989749.5,4699402.921
539,2020-06-07 0:00,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구,4933983.093,6159605.5,5546794.296
540,2020-06-07 0:00,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구,3729100.917,4882518,4305809.458
541,2020-06-07 0:00,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구,3641752.893,5260875,4451313.947
542,2020-06-07 0:20,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용,20575863.52,22653878,21614870.76
543,2020-06-07 0:40,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용,34613259.13,28118660,31365959.56
544,2020-06-07 1:00,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용,29591234.44,27629864,28610549.22
545,2020-06-07 1:20,소노비 줄리엣 소가죽 토트백 1종+투숄더 버킷백 1종,잡화,10504275.08,15218923,12861599.04
546,2020-06-07 1:40,소노비 줄리엣 소가죽 토트백 1종+투숄더 버킷백 1종,잡화,16447026.59,17622742,17034884.3
547,2020-06-07 2:00,소노비 줄리엣 소가죽 토트백 1종+투숄더 버킷백 1종,잡화,21461588.25,24883458,23172523.13
548,2020-06-07 6:20,자연감성 남성 트렁크+반팔상하세트,속옷,6164841.574,11110862,8637851.787
549,2020-06-07 6:20,자연감성 남성 드로즈+반팔상하세트,속옷,6164841.574,11110862,8637851.787
550,2020-06-07 6:20,자연감성 남성 런닝+반팔상하세트,속옷,6164841.574,11110862,8637851.787
551,2020-06-07 6:40,자연감성 남성 트렁크+반팔상하세트,속옷,6643658.534,11514717,9079187.767
552,2020-06-07 6:40,자연감성 남성 드로즈+반팔상하세트,속옷,6643658.534,11514717,9079187.767
553,2020-06-07 6:40,자연감성 남성 런닝+반팔상하세트,속옷,6643658.534,11514717,9079187.767
554,2020-06-07 7:00,자연감성 남성 트렁크+반팔상하세트,속옷,6908631.718,12337236,9622933.859
555,2020-06-07 7:00,자연감성 남성 드로즈+반팔상하세트,속옷,6908631.718,12337236,9622933.859
556,2020-06-07 7:00,자연감성 남성 런닝+반팔상하세트,속옷,6908631.718,12337236,9622933.859
557,2020-06-07 7:20,버버리 엘모어 체크 장지갑,잡화,4279973.527,8238804,6259388.764
558,2020-06-07 7:20,프라다 숄더 버킷백,잡화,7356514.2,14336223,10846368.6
559,2020-06-07 7:20,프라다 레터링 카메라백,잡화,8059209.316,14387653,11223431.16
560,2020-06-07 7:20,프라다 비텔로 삼각로고 크로스백,잡화,8102951.713,14327527,11215239.36
561,2020-06-07 7:20,프라다 테스토 삼각로고 크로스백,잡화,6662473.778,14510784,10586628.89
562,2020-06-07 7:20,톰포드 선글라스,잡화,7008942.949,15891000,11449971.47
563,2020-06-07 7:20,프라다 탑핸들 토트 숄더백,잡화,6432693.529,10954472,8693582.765
564,2020-06-07 7:50,버버리 엘모어 체크 장지갑,잡화,7533955.071,10828283,9181119.035
565,2020-06-07 7:50,프라다 숄더 버킷백,잡화,8699678.956,14550393,11625035.98
566,2020-06-07 7:50,프라다 레터링 카메라백,잡화,8108034.169,14470806,11289420.08
567,2020-06-07 7:50,프라다 비텔로 삼각로고 크로스백,잡화,8151982.417,14460672,11306327.21
568,2020-06-07 7:50,프라다 테스토 삼각로고 크로스백,잡화,7963656.335,14562866,11263261.17
569,2020-06-07 7:50,톰포드 선글라스,잡화,8185852.426,15860160,12023006.21
570,2020-06-07 7:50,프라다 탑핸들 토트 숄더백,잡화,8160477.686,14211333,11185905.34
571,2020-06-07 8:20,무이자 올리고 가스와이드그릴레인지 프리미엄형 +버팔로 캠핑쿨러백,주방,16400410.4,22208912,19304661.2
572,2020-06-07 8:20,일시불 올리고 가스와이드그릴레인지 프리미엄형 +버팔로 캠핑쿨러백,주방,16489403.08,19697128,18093265.54
573,2020-06-07 8:40,무이자 올리고 가스와이드그릴레인지 프리미엄형 +버팔로 캠핑쿨러백,주방,17879111.7,23799494,20839302.85
574,2020-06-07 8:40,일시불 올리고 가스와이드그릴레인지 프리미엄형 +버팔로 캠핑쿨러백,주방,18026146.12,21384826,19705486.06
575,2020-06-07 9:00,무이자 올리고 가스와이드그릴레인지 프리미엄형 +버팔로 캠핑쿨러백,주방,13341375.19,19628418,16484896.6
576,2020-06-07 9:00,일시불 올리고 가스와이드그릴레인지 프리미엄형 +버팔로 캠핑쿨러백,주방,13442823.39,17430214,15436518.69
577,2020-06-07 9:20,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,32920544.23,48760496,40840520.11
578,2020-06-07 9:40,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,64804375.5,58072688,61438531.75
579,2020-06-07 10:00,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,61829096.08,58102832,59965964.04
580,2020-06-07 10:20,일시불 LG전자 매직스페이스 냉장고,가전,17244682.09,19392960,18318821.05
581,2020-06-07 10:20,무이자 LG전자 매직스페이스 냉장고,가전,16258851.08,22974930,19616890.54
582,2020-06-07 10:40,일시불 LG전자 매직스페이스 냉장고,가전,33863851.73,24389228,29126539.87
583,2020-06-07 10:40,무이자 LG전자 매직스페이스 냉장고,가전,30893548.83,28356770,29625159.41
584,2020-06-07 11:00,일시불 LG전자 매직스페이스 냉장고,가전,33279699.09,26596192,29937945.54
585,2020-06-07 11:00,무이자 LG전자 매직스페이스 냉장고,가전,30656204.05,30583130,30619667.03
586,2020-06-07 11:20,클라쎄 벽걸이 에어컨 MKRA06DTB,가전,7551756.571,15455330,11503543.29
587,2020-06-07 11:20,클라쎄 벽걸이 에어컨 TDOZ-S10JK,가전,7465777.35,15587062,11526419.68
588,2020-06-07 11:40,클라쎄 벽걸이 에어컨 MKRA06DTB,가전,9735824.531,16373981,13054902.77
589,2020-06-07 11:40,클라쎄 벽걸이 에어컨 TDOZ-S10JK,가전,9631037.465,16416458,13023747.73
590,2020-06-07 12:00,클라쎄 벽걸이 에어컨 MKRA06DTB,가전,6926767.951,14332500,10629633.98
591,2020-06-07 12:00,클라쎄 벽걸이 에어컨 TDOZ-S10JK,가전,6904827.067,14522017,10713422.03
592,2020-06-07 12:20,코몽트 남성 티셔츠 8종(시즌1),의류,32032175.53,42897008,37464591.77
593,2020-06-07 12:40,코몽트 남성 티셔츠 8종(시즌1),의류,57988261.83,50160932,54074596.92
594,2020-06-07 13:00,코몽트 남성 티셔츠 8종(시즌1),의류,58244935.7,51963336,55104135.85
595,2020-06-07 13:20,구찌 더블G 오버 선글라스,잡화,11011346.61,20741142,15876244.3
596,2020-06-07 13:20,구찌 마이크로씨마 투웨이백,잡화,11327894.09,18087028,14707461.05
597,2020-06-07 13:20,구찌 마이크로 씨마 GG플랩 2단 장지갑,잡화,10358930.65,19440778,14899854.33
598,2020-06-07 13:20,프라다 숄더 버킷백,잡화,8018836.604,16018607,12018721.8
599,2020-06-07 13:20,프라다 레터링 카메라백,잡화,8227897.438,15835285,12031591.22
600,2020-06-07 13:20,프라다 비텔로 삼각로고 크로스백,잡화,8272349.878,15889227,12080788.44
601,2020-06-07 13:20,프라다 테스토 삼각로고 크로스백,잡화,7360251.779,16109351,11734801.39
602,2020-06-07 13:20,구찌 NEW 럭셔리스타 선글라스 GG0232SK,잡화,6854666.583,16896462,11875564.29
603,2020-06-07 13:50,구찌 더블G 오버 선글라스,잡화,25436489.32,25535410,25485949.66
604,2020-06-07 13:50,구찌 마이크로씨마 투웨이백,잡화,19252884.01,22505436,20879160
605,2020-06-07 13:50,구찌 마이크로 씨마 GG플랩 2단 장지갑,잡화,15189123.46,23600014,19394568.73
606,2020-06-07 13:50,프라다 숄더 버킷백,잡화,9696526.981,16253805,12975165.99
607,2020-06-07 13:50,프라다 레터링 카메라백,잡화,9407093.386,15878787,12642940.19
608,2020-06-07 13:50,프라다 비텔로 삼각로고 크로스백,잡화,9456423.212,16010594,12733508.61
609,2020-06-07 13:50,프라다 테스토 삼각로고 크로스백,잡화,8804091.894,16130472,12467281.95
610,2020-06-07 13:50,구찌 NEW 럭셔리스타 선글라스 GG0232SK,잡화,8087847.92,16768334,12428090.96
611,2020-06-07 14:20,무이자 삼성 UHDTV 75형  / KU75UT7000FXKR,가전,7547171.767,10734838,9141004.883
612,2020-06-07 14:20,일시불 삼성 UHDTV 75형  KU75UT7000FXKR + 삼성 사운드바HW-T450,가전,7542995.179,9091520,8317257.589
613,2020-06-07 14:20,무이자 삼성 UHDTV 65형 KU65UT7000FXKR,가전,7316228.15,11033050,9174639.075
614,2020-06-07 14:20,일시불 삼성 UHDTV 65형 KU65UT7000FXKR+삼성 사운드 바 / HW-T450,가전,7306186.695,8931091,8118638.847
615,2020-06-07 14:20,무이자 삼성 UHDTV 55형 KU55UT7000FXKR+사운드바HW-T450,가전,6779832.574,9894764,8337298.287
616,2020-06-07 14:20,일시불 삼성 UHDTV 55형  KU55UT7000FXKR),가전,6725804.604,8459329,7592566.802
617,2020-06-07 14:40,무이자 삼성 UHDTV 75형  / KU75UT7000FXKR,가전,9125076.68,12235473,10680274.84
618,2020-06-07 14:40,일시불 삼성 UHDTV 75형  KU75UT7000FXKR + 삼성 사운드바HW-T450,가전,9424783.332,10231313,9828048.166
619,2020-06-07 14:40,무이자 삼성 UHDTV 65형 KU65UT7000FXKR,가전,8641574.467,12932646,10787110.23
620,2020-06-07 14:40,일시불 삼성 UHDTV 65형 KU65UT7000FXKR+삼성 사운드 바 / HW-T450,가전,8911224.83,10070373,9490798.915
621,2020-06-07 14:40,무이자 삼성 UHDTV 55형 KU55UT7000FXKR+사운드바HW-T450,가전,8296640.345,10954221,9625430.672
622,2020-06-07 14:40,일시불 삼성 UHDTV 55형  KU55UT7000FXKR),가전,8507414.9,9293322,8900368.45
623,2020-06-07 15:00,무이자 삼성 UHDTV 75형  / KU75UT7000FXKR,가전,6900052.927,9764780,8332416.463
624,2020-06-07 15:00,일시불 삼성 UHDTV 75형  KU75UT7000FXKR + 삼성 사운드바HW-T450,가전,6773329.806,8059608.5,7416469.153
625,2020-06-07 15:00,무이자 삼성 UHDTV 65형 KU65UT7000FXKR,가전,6242971.894,10221091,8232031.447
626,2020-06-07 15:00,일시불 삼성 UHDTV 65형 KU65UT7000FXKR+삼성 사운드 바 / HW-T450,가전,6205823.085,7897876.5,7051849.793
627,2020-06-07 15:00,무이자 삼성 UHDTV 55형 KU55UT7000FXKR+사운드바HW-T450,가전,5648247.825,8799189,7223718.412
628,2020-06-07 15:00,일시불 삼성 UHDTV 55형  KU55UT7000FXKR),가전,5603763.153,7368710,6486236.576
629,2020-06-07 16:20,AAC의 별미김치 3종(v2),농수축,20351218.83,27305068,23828143.41
630,2020-06-07 16:40,AAC의 별미김치 3종(v2),농수축,30862380.59,32176856,31519618.29
631,2020-06-07 17:00,AAC의 별미김치 3종(v2),농수축,31753128.13,31898124,31825626.06
632,2020-06-07 17:20,신일 창문형 에어컨,생활용품,12055777.41,19877304,15966540.7
633,2020-06-07 17:40,신일 창문형 에어컨,생활용품,22315211.52,25569090,23942150.76
634,2020-06-07 18:00,신일 창문형 에어컨,생활용품,27974088.11,26331078,27152583.05
635,2020-06-07 18:20,2020 안동간고등어 20팩,농수축,32306330.23,55854104,44080217.12
636,2020-06-07 18:40,2020 안동간고등어 20팩,농수축,47746148.41,70025976,58886062.21
637,2020-06-07 19:00,2020 안동간고등어 20팩,농수축,52806738.73,66621480,59714109.36
638,2020-06-07 19:20,보루네오 델루나 유로탑 슬라이딩 LED침대 슈퍼싱글,가구,7003506.01,17022546,12013026.01
639,2020-06-07 19:20,보루네오 델루나 유로탑 슬라이딩 LED침대 퀸,가구,6991594.753,17018348,12004971.38
640,2020-06-07 19:20,보루네오 델루나 유로탑 슬라이딩 LED침대 킹,가구,7258473.563,17014036,12136254.78
641,2020-06-07 19:40,보루네오 델루나 유로탑 슬라이딩 LED침대 슈퍼싱글,가구,11982287.94,18742920,15362603.97
642,2020-06-07 19:40,보루네오 델루나 유로탑 슬라이딩 LED침대 퀸,가구,11964200.11,18735540,15349870.05
643,2020-06-07 19:40,보루네오 델루나 유로탑 슬라이딩 LED침대 킹,가구,12368832.81,18728054,15548443.41
644,2020-06-07 20:00,보루네오 델루나 유로탑 슬라이딩 LED침대 슈퍼싱글,가구,6835761.923,15534452,11185106.96
645,2020-06-07 20:00,보루네오 델루나 유로탑 슬라이딩 LED침대 퀸,가구,6855007.669,15528895,11191951.33
646,2020-06-07 20:00,보루네오 델루나 유로탑 슬라이딩 LED침대 킹,가구,7197926.675,15523226,11360576.34
647,2020-06-07 20:20,프로스펙스 2020 퍼포먼스 드로즈 패키지,속옷,14112989.62,20678822,17395905.81
648,2020-06-07 20:20,프로스펙스 2020 퍼포먼스 트렁크 패키지,속옷,14112989.62,20678822,17395905.81
649,2020-06-07 20:20,프로스펙스 2020 퍼포먼스 런닝 패키지,속옷,14112989.62,20678822,17395905.81
650,2020-06-07 20:40,프로스펙스 2020 퍼포먼스 드로즈 패키지,속옷,16114850.94,21769760,18942305.47
651,2020-06-07 20:40,프로스펙스 2020 퍼포먼스 트렁크 패키지,속옷,16114850.94,21769760,18942305.47
652,2020-06-07 20:40,프로스펙스 2020 퍼포먼스 런닝 패키지,속옷,16114850.94,21769760,18942305.47
653,2020-06-07 21:00,프로스펙스 2020 퍼포먼스 드로즈 패키지,속옷,16262777.1,18139046,17200911.55
654,2020-06-07 21:00,프로스펙스 2020 퍼포먼스 트렁크 패키지,속옷,16262777.1,18139046,17200911.55
655,2020-06-07 21:00,프로스펙스 2020 퍼포먼스 런닝 패키지,속옷,16262777.1,18139046,17200911.55
656,2020-06-07 21:20,일시불 LG전자 매직스페이스 냉장고,가전,29743685.68,29018918,29381301.84
657,2020-06-07 21:20,무이자 LG전자 매직스페이스 냉장고,가전,29013849.12,32779866,30896857.56
658,2020-06-07 21:40,일시불 LG전자 매직스페이스 냉장고,가전,43069155.53,33864172,38466663.77
659,2020-06-07 21:40,무이자 LG전자 매직스페이스 냉장고,가전,41376163.7,37339812,39357987.85
