id,방송일시,상품명,상품군,실제_취급액,DNN_pred,lightGBM_pred,Voting_mape,최종MAPE
526,2019-06-06 12:00,아가타 썸머 샌들세트,잡화,22233000,15451912,21861442.27,16.08565136,
527,2019-06-06 12:20,아가타 썸머 샌들세트,잡화,47841000,31759374,37123735.31,28.00828859,
528,2019-06-06 12:40,아가타 썸머 샌들세트,잡화,59172000,41128716,46403093.41,26.036124,
529,2019-06-06 13:00,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,7484000,8812125,9541868.684,22.62155053,
530,2019-06-06 13:00,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,6069000,4029316.5,4657892.908,28.42964733,
531,2019-06-06 13:00,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),주방,7701000,4181118,5087750.503,39.82035772,
532,2019-06-06 13:00,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),주방,633000,2229744,1996007.667,233.7876514,
533,2019-06-06 13:20,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,21787000,15158395,21411779.35,16.07340537,
534,2019-06-06 13:20,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,11985000,9992535,9867552.529,17.14606788,
535,2019-06-06 13:20,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),주방,11573000,9640950,10160696.6,14.44894753,
536,2019-06-06 13:20,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),주방,3584000,4138932.5,3428967.114,5.578956668,
537,2019-06-06 13:40,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,30599000,24220612,29604246.43,12.04801067,
538,2019-06-06 13:40,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,18540000,14001477,13145110.11,26.78913941,
539,2019-06-06 13:40,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),주방,13209000,14685422,14883686.75,11.92788535,
540,2019-06-06 13:40,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),주방,5896000,5608297,5317128.714,7.34883214,
541,2019-06-06 14:00,뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S),의류,15456000,13056341,14574478.82,10.61458392,
542,2019-06-06 14:00,뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S),의류,7480000,11313969,11956154.88,55.54895645,
543,2019-06-06 14:20,뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S),의류,26481000,25814698,28919361.98,3.345908342,
544,2019-06-06 14:20,뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S),의류,19033000,20913708,22477844.33,13.99031243,
545,2019-06-06 14:40,뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S),의류,38005000,31648002,39576511.45,6.295864421,
546,2019-06-06 14:40,뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S),의류,26225000,26741980,30831062.7,9.767478934,
547,2019-06-06 15:00,CERINI by PAT 남성 썸머 쿨 카라 티셔츠 5종,의류,26416000,17959080,15504520.95,36.66035556,
548,2019-06-06 15:20,CERINI by PAT 남성 썸머 쿨 카라 티셔츠 5종,의류,46026000,27290538,25716330.87,42.41638545,
549,2019-06-06 15:40,CERINI by PAT 남성 썸머 쿨 카라 티셔츠 5종,의류,73241000,32781368,31848006.55,55.87896496,
550,2019-06-06 16:00,에코라믹 통주물 스톤 냄비세트,주방,23466000,26642202,25042963.74,10.12777154,
551,2019-06-06 16:20,에코라믹 통주물 스톤 냄비세트,주방,44184000,46550544,53649164.8,13.38913272,
552,2019-06-06 16:40,에코라믹 통주물 스톤 냄비세트,주방,66149000,68928320,65899428.33,1.912159166,
553,2019-06-06 17:00,AAB의 소곱창전골 800g x 8팩,농수축,63170000,37732140,37568464.61,40.39844498,
554,2019-06-06 17:20,AAB의 소곱창전골 800g x 8팩,농수축,86130000,52713060,59480633.42,34.86956146,
555,2019-06-06 17:40,AAB의 소곱창전골 800g x 8팩,농수축,81044000,60390784,67847521.56,20.88352897,
556,2019-06-06 18:00,국내산 손질갑오징어 8팩,농수축,49468000,38269552,38735869.71,22.1664291,
557,2019-06-06 18:20,국내산 손질갑오징어 8팩,농수축,78500000,60557588,59898343.91,23.27647649,
558,2019-06-06 18:40,국내산 손질갑오징어 8팩,농수축,100534000,71090328,69985916.57,29.83655054,
559,2019-06-06 19:00,무이자 매직쉐프 10리터 듀얼쿡 에어프라이어,주방,16614000,15266657,13873948.54,12.3010547,
560,2019-06-06 19:00,일시불 매직쉐프 10리터 듀얼쿡 에어프라이어,주방,19472000,12525643,12355033.93,36.11165537,
561,2019-06-06 19:30,무이자 매직쉐프 10리터 듀얼쿡 에어프라이어,주방,56922000,33518790,31263250.95,43.09577936,
562,2019-06-06 19:30,일시불 매직쉐프 10리터 듀얼쿡 에어프라이어,주방,96067000,29753958,33630310.1,67.01038437,
563,2019-06-06 20:00,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,31195000,19329040,19079727.75,38.43762182,
564,2019-06-06 20:20,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,85957000,36088168,44346831.64,53.21207136,
565,2019-06-06 20:40,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,117109000,52349388,60128444.72,51.97728923,
566,2019-06-06 21:00,일시불 LG전자 매직스페이스 냉장고,가전,22542000,15105630,18233548.43,26.05097501,
567,2019-06-06 21:00,무이자 LG전자 매직스페이스 냉장고,가전,33081000,12468188,14856970.45,58.69961843,
568,2019-06-06 21:20,일시불 LG전자 매직스페이스 냉장고,가전,41235000,27458688,41038950.63,16.94235646,
569,2019-06-06 21:20,무이자 LG전자 매직스페이스 냉장고,가전,37173000,22974938,33480421.23,24.06402599,
570,2019-06-06 21:40,일시불 LG전자 매직스페이스 냉장고,가전,60010000,41090136,55504948.23,19.51751022,
571,2019-06-06 21:40,무이자 LG전자 매직스페이스 냉장고,가전,41345000,33887972,49333049.64,0.642183623,
572,2019-06-06 22:00,일시불 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,9847000,4744024,5228812.501,49.36104143,
573,2019-06-06 22:00,무이자 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,7306000,4125184.5,4223448.439,42.86454326,
574,2019-06-06 22:00,일시불 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,4159000,3279238,3525209.259,18.19611375,
575,2019-06-06 22:00,무이자 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,2946000,3272133,3473043.405,14.48025128,
576,2019-06-06 22:15,일시불 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,19606000,9729377,11148039.06,46.75758426,
577,2019-06-06 22:15,무이자 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,18747000,6803980.5,8939673.475,58.01020437,
578,2019-06-06 22:15,일시불 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,6898000,5143349.5,6120389.717,18.35503612,
579,2019-06-06 22:15,무이자 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,11635000,5127620.5,6191061.751,51.35933713,
580,2019-06-06 22:30,일시불 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,14756000,12742306,12254193.39,15.30055777,
581,2019-06-06 22:30,무이자 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,13565000,10433457,9244012.312,27.46970397,
582,2019-06-06 22:30,일시불 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,6898000,8458407,6326189.993,7.16582338,
583,2019-06-06 22:30,무이자 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,13122000,8681453,6466506.572,42.28029427,
584,2019-06-06 22:45,일시불 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,24553000,17040080,15291883,34.15883395,
585,2019-06-06 22:45,무이자 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,23969000,14100185,13294716.49,42.8534743,
586,2019-06-06 22:45,일시불 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,6918000,10019956,8135690.636,31.22034284,
587,2019-06-06 22:45,무이자 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,11654000,10179157,8400435.542,20.28662888,
588,2019-06-06 23:00,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,가구,6205000,7122107.5,8267763.156,24.01185057,
589,2019-06-06 23:00,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,가구,8444000,5101297.5,6334283.954,32.28575643,
590,2019-06-06 23:00,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,가구,5511000,6143513.5,6678773.773,16.33358077,
591,2019-06-06 23:20,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,가구,12349000,16728520,20615278.68,51.20171141,
592,2019-06-06 23:20,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,가구,11798000,13476387,14772289.18,19.71807162,
593,2019-06-06 23:20,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,가구,16425000,15635401,15993406.67,3.71748045,
594,2019-06-06 23:40,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,가구,21577000,25704508,25727814.25,19.18320956,
595,2019-06-06 23:40,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,가구,15149000,22437132,18718152.93,35.83498887,
596,2019-06-06 23:40,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,가구,18231000,23893094,20448058.99,21.60921779,
597,2019-06-07 0:00,크로커다일 감탄 레이스 브라렛 패키지,속옷,20410000,12584098,13036240.58,37.23581924,
598,2019-06-07 0:20,크로커다일 감탄 레이스 브라렛 패키지,속옷,26516000,20508010,21272388.97,21.21662587,
599,2019-06-07 0:40,크로커다일 감탄 레이스 브라렛 패키지,속옷,33805000,25868474,24793257.95,25.0676942,
600,2019-06-07 1:00,코몽트 남성 이너티셔츠 7종,의류,24349000,24266456,30141653.17,11.72555171,
601,2019-06-07 1:20,코몽트 남성 이너티셔츠 7종,의류,20042000,33836352,49706453.77,108.4193338,
602,2019-06-07 1:40,코몽트 남성 이너티셔츠 7종,의류,13494000,27040100,42311699,156.9727249,
603,2019-06-07 6:00,코펜하겐럭스 세미와이드팬츠,의류,11320000,9453777,7192067.655,26.47595117,
604,2019-06-07 6:20,코펜하겐럭스 세미와이드팬츠,의류,20650000,13070665,11146396.77,41.36304656,
605,2019-06-07 6:40,코펜하겐럭스 세미와이드팬츠,의류,27090000,16049584,14613271.07,43.40558311,
606,2019-06-07 7:00,마르엘라로사티 썸머 레이스 블라우스 3종,의류,20395000,12182430,17064602.93,28.29852187,
607,2019-06-07 7:20,마르엘라로사티 썸머 레이스 블라우스 3종,의류,28065000,23533182,27545029.44,9.000157769,
608,2019-06-07 7:40,마르엘라로사티 썸머 레이스 블라우스 3종,의류,46144000,32852678,35392102.42,26.05237906,
609,2019-06-07 8:00,파뷔에 항균도마 1+1+칼세트,주방,36015000,27058682,28102286.87,23.4194518,
610,2019-06-07 8:30,파뷔에 항균도마 1+1+칼세트,주방,70355000,52496972,55911764.42,22.95591186,
611,2019-06-07 9:00,월드컵 남성 러닝화+슬리퍼,잡화,18205000,10614261,10039707.82,43.27391152,
612,2019-06-07 9:00,월드컵 여성 러닝화+슬리퍼,잡화,14687000,10614261,10039707.82,29.68622313,
613,2019-06-07 9:20,월드컵 남성 러닝화+슬리퍼,잡화,28777000,13054125,13922280.36,53.12853085,
614,2019-06-07 9:20,월드컵 여성 러닝화+슬리퍼,잡화,21191000,13054125,13922280.36,36.34938097,
615,2019-06-07 9:40,월드컵 남성 러닝화+슬리퍼,잡화,35694000,14586870,15081162.26,58.44114941,
616,2019-06-07 9:40,월드컵 여성 러닝화+슬리퍼,잡화,27271000,14586870,15081162.26,45.60516252,
617,2019-06-07 10:00,코치 노리타 리스틀릿,잡화,4368000,9106060,6270981.677,76.01924996,
618,2019-06-07 10:00,코치 아웃라인 파일백,잡화,2188000,3817499.5,3843458.867,75.06760437,
619,2019-06-07 10:00,코치 시그니처 숄더백,잡화,2730000,3653152.75,3764006.14,35.84540091,
620,2019-06-07 10:00,코치 시그니처 켈시 사첼,잡화,6288000,9734020,8527609.314,45.21015676,
621,2019-06-07 10:20,코치 노리타 리스틀릿,잡화,12655000,13730393,11730727.78,0.597079353,
622,2019-06-07 10:20,코치 아웃라인 파일백,잡화,9427000,11184931,9616045.534,10.32659666,
623,2019-06-07 10:20,코치 시그니처 숄더백,잡화,11696000,11383540,9310516.934,11.53361434,
624,2019-06-07 10:20,코치 시그니처 켈시 사첼,잡화,18693000,18319312,16468699.59,6.949094346,
625,2019-06-07 10:40,코치 노리타 리스틀릿,잡화,20203000,19020542,15087944.17,15.58559083,
626,2019-06-07 10:40,코치 아웃라인 파일백,잡화,9424000,15937744,12979335.57,53.4225359,
627,2019-06-07 10:40,코치 시그니처 숄더백,잡화,13427000,16521729,12887433.62,9.515016815,
628,2019-06-07 10:40,코치 시그니처 켈시 사첼,잡화,28752000,25449710,19771125,21.36054014,
629,2019-06-07 11:00,무이자 에지리 스텐큐브 프라이팬,주방,11918000,14641330,13927399.05,19.85538281,
630,2019-06-07 11:00,일시불 에지리 스텐큐브 프라이팬,주방,8313000,9731242,8127007.975,7.411584113,
631,2019-06-07 11:20,무이자 에지리 스텐큐브 프라이팬,주방,36484000,28147886,28679574.59,22.12002441,
632,2019-06-07 11:20,일시불 에지리 스텐큐브 프라이팬,주방,21848000,20188254,18335950.94,11.83585468,
633,2019-06-07 11:40,무이자 에지리 스텐큐브 프라이팬,주방,36977000,40076168,38924442.51,6.823985875,
634,2019-06-07 11:40,일시불 에지리 스텐큐브 프라이팬,주방,24495000,26710778,25103095.5,5.76418351,
635,2019-06-07 12:00,2019 S/S 로베르타 디 까메리노 선글라스,잡화,23176000,13132174,18837745.14,31.02796182,
636,2019-06-07 12:20,2019 S/S 로베르타 디 까메리노 선글라스,잡화,25131000,26313922,29841222.89,11.72485156,
637,2019-06-07 12:40,2019 S/S 로베르타 디 까메리노 선글라스,잡화,38025000,42950940,40118039.19,9.22942694,
638,2019-06-07 13:00,레이프릴 풍기인견 복부 쉐이핑 거들팬티 10종,속옷,14915000,14795513,13212490.81,6.107932239,
639,2019-06-07 13:20,레이프릴 풍기인견 복부 쉐이핑 거들팬티 10종,속옷,23450000,26138030,22956417.08,4.678991652,
640,2019-06-07 13:40,레이프릴 풍기인견 복부 쉐이핑 거들팬티 10종,속옷,31734000,32606856,26008826.98,7.645296873,
641,2019-06-07 14:00,보몽드 샐비어 시어서커 리플 침구세트 SS,침구,3869000,5127666,4199693.448,20.5396672,
642,2019-06-07 14:00,보몽드 샐비어 시어서커 리플 침구세트 Q,침구,9082000,9495911,6900613.333,9.73065221,
643,2019-06-07 14:00,보몽드 샐비어 시어서커 리플 침구세트 K,침구,9043000,9442378,6465602.272,12.04257286,
644,2019-06-07 14:20,보몽드 샐비어 시어서커 리플 침구세트 SS,침구,11256000,11174794,9406504.448,8.576321749,
645,2019-06-07 14:20,보몽드 샐비어 시어서커 리플 침구세트 Q,침구,17914000,17444340,13683632.87,13.11830727,
646,2019-06-07 14:20,보몽드 샐비어 시어서커 리플 침구세트 K,침구,21126000,16769277,13158075.91,29.16938154,
647,2019-06-07 14:40,보몽드 샐비어 시어서커 리플 침구세트 SS,침구,11021000,15109778,12108059.27,23.48170433,
648,2019-06-07 14:40,보몽드 샐비어 시어서커 리플 침구세트 Q,침구,22952000,21442092,16195543.08,18.0079403,
649,2019-06-07 14:40,보몽드 샐비어 시어서커 리플 침구세트 K,침구,24747000,21020764,16126112.47,24.94670774,
650,2019-06-07 15:00,오모떼 프런트후크 프레쉬 데오브라 시즌4,속옷,42089000,34941756,28871408.49,24.19258655,
651,2019-06-07 15:30,오모떼 프런트후크 프레쉬 데오브라 시즌4,속옷,89886000,64036744,63883790.68,28.84290396,
652,2019-06-07 16:00,""" 100%리얼 착즙 석류 "", 총 4박스",건강기능,28098000,15145480,13448256.06,49.11784458,
653,2019-06-07 16:20,""" 100%리얼 착즙 석류 "", 총 4박스",건강기능,33281000,25581920,22625639.74,27.57495306,
654,2019-06-07 16:40,""" 100%리얼 착즙 석류 "", 총 4박스",건강기능,49706000,31443876,26418438.21,41.79544299,
655,2019-06-07 17:00,사용불가미리구운 자연산 바다장어 9팩,농수축,33642000,22764752,25080178.73,28.89107257,
656,2019-06-07 17:20,사용불가미리구운 자연산 바다장어 9팩,농수축,43540000,38360336,37302865.77,13.11070077,
657,2019-06-07 17:40,사용불가미리구운 자연산 바다장어 9팩,농수축,45858000,44722696,44327157.4,2.906959086,
658,2019-06-07 19:00,젠트웰 스트레치 통풍 메쉬 자켓 1종,의류,12727000,22164408,20771223.39,68.6793093,
659,2019-06-07 19:20,젠트웰 스트레치 통풍 메쉬 자켓 1종,의류,29234000,36340624,37019210.08,25.47005897,
660,2019-06-07 19:40,젠트웰 스트레치 통풍 메쉬 자켓 1종,의류,41863000,44538276,48439756.67,11.05036986,
661,2019-06-07 20:00,일시불 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,가전,10719000,5820996.5,8714325.788,32.19832873,
662,2019-06-07 20:00,무이자 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,가전,16708000,13786937,13346513.09,18.80102318,
663,2019-06-07 20:20,일시불 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,가전,10719000,10638678,12297969.07,6.990610468,
664,2019-06-07 20:20,무이자 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,가전,22309000,33801640,33926878.72,51.79640216,
665,2019-06-07 20:20,일시불 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,가전,4632000,4372830,4237422.468,7.056860235,
666,2019-06-07 20:20,무이자 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,가전,4851000,8580162,7772390.371,68.54826191,
667,2019-06-07 20:40,일시불 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,가전,26722000,16908704,16512069.13,37.46580883,
668,2019-06-07 20:40,무이자 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,가전,22285000,49825100,53271528.67,131.3139526,
669,2019-06-07 20:40,일시불 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,가전,9215000,6324621.5,5680909.148,34.85875937,
670,2019-06-07 20:40,무이자 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,가전,24102000,10470297,12115703.08,53.14496706,
671,2019-06-07 21:00,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구,8738000,5818910,7273963.7,25.08083257,
672,2019-06-07 21:00,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구,5554000,6369810.5,7402798.829,23.98820066,
673,2019-06-07 21:00,(일)[보루네오] 피올레 천연소가죽 소파 6인용,가구,4685000,2688135.5,3628928.269,32.58203022,
674,2019-06-07 21:00,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구,2464000,3270020,4238309.136,52.36057501,
675,2019-06-07 21:00,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구,4105000,2113112,2948005.879,38.35422802,
676,2019-06-07 21:20,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구,17426000,16188556,16733405.27,5.537813421,
677,2019-06-07 21:20,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구,16561000,16419633,17502222.31,2.414876251,
678,2019-06-07 21:20,(일)[보루네오] 피올레 천연소가죽 소파 6인용,가구,4687000,5095585,4710006.086,4.604129357,
679,2019-06-07 21:20,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구,4879000,5339490,5380634.59,9.859854372,
680,2019-06-07 21:20,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구,4101000,4523375,4644797.663,11.77972034,
681,2019-06-07 21:20,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구,7291000,3020282.5,3258776.26,56.93966013,
682,2019-06-07 21:40,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구,19165000,23124094,29842096.95,38.1846881,
683,2019-06-07 21:40,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구,27571000,22788980,28773559.8,6.491349968,
684,2019-06-07 21:40,(일)[보루네오] 피올레 천연소가죽 소파 6인용,가구,9326000,5119029,5664676.603,42.18472226,
685,2019-06-07 21:40,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구,12125000,8111462.5,6802624.547,38.49861011,
686,2019-06-07 21:40,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구,4105000,5219473.5,5986762.67,36.49495944,
687,2019-06-07 21:40,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구,5840000,4703451,4784191.104,18.77018747,
688,2019-06-07 22:00,일시불 LG 울트라HD TV 75UK6200KNB,가전,12580000,5363573.5,6855045.008,51.43633344,
689,2019-06-07 22:00,일시불 LG 울트라HD TV 65UK6800HNC,가전,11435000,7331236.5,8016049.716,32.89337028,
690,2019-06-07 22:20,일시불 LG 울트라HD TV 55UK6800HNC,가전,8763000,4449954,6648316.614,36.67539305,
691,2019-06-07 22:20,일시불 LG 울트라HD TV 65UK6800HNC,가전,34250000,14672339,18681575.54,51.30815396,
692,2019-06-07 22:20,무이자 LG 울트라HD TV 65UK6800HNC,가전,12985000,8265649.5,12212406.72,21.14726139,
693,2019-06-07 22:20,무이자 LG 울트라HD TV 55UK6800HNC,가전,12850000,4579646,6054797.288,58.62084324,
694,2019-06-07 22:20,일시불 LG 울트라HD TV 70UK7400KNA,가전,11256000,4730508,5669629.433,53.801806,
695,2019-06-07 22:40,무이자 LG 울트라HD TV 75UK6200KNB,가전,6966000,9754576,10336243.96,44.20628741,
696,2019-06-07 22:40,일시불 LG 울트라HD TV 55UK6800HNC,가전,20328000,9380897,9691577.714,53.08816727,
697,2019-06-07 22:40,일시불 LG 울트라HD TV 65UK6800HNC,가전,19025000,25744310,28480520.81,42.5094108,
698,2019-06-07 22:40,무이자 LG 울트라HD TV 65UK6800HNC,가전,25942000,13189458,16525488.21,42.72811231,
699,2019-06-07 22:40,무이자 LG 울트라HD TV 55UK6800HNC,가전,12805000,9411765,9307613.438,26.90598033,
700,2019-06-07 22:40,무이자 LG 울트라HD TV 70UK7400KNA,가전,6293000,5872558.5,8492974.307,14.13898623,
701,2019-06-07 23:00,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,43182000,20009402,22703965.66,50.54262464,
702,2019-06-07 23:20,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,47435000,36493168,41686609.22,17.59272982,
703,2019-06-07 23:40,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,56551000,49007532,55717245.87,7.406785137,
704,2019-06-08 0:00,삭루츠 크로스바디백(TQ11),잡화,3351000,3558416,5618536.756,36.92856993,
705,2019-06-08 0:00,삭루츠 호보백(TQ48),잡화,3906000,3321125,5560778.518,13.69564156,
706,2019-06-08 0:00,삭루츠 더플백(여행가방)(TQ49),잡화,3176000,2893432.75,3840842.596,6.018188696,
707,2019-06-08 0:20,삭루츠 크로스바디백(TQ11),잡화,12078000,8380943,8716439.541,29.22096978,
708,2019-06-08 0:20,삭루츠 호보백(TQ48),잡화,12716000,7673207,8598728.657,36.0178686,
709,2019-06-08 0:20,삭루츠 더플백(여행가방)(TQ49),잡화,6644000,5571316.5,5709453.445,15.1055844,
710,2019-06-08 0:40,삭루츠 크로스바디백(TQ11),잡화,16002000,12223803,10845749.54,27.91665874,
711,2019-06-08 0:40,삭루츠 호보백(TQ48),잡화,18018000,12013095,10768512.46,36.78097609,
712,2019-06-08 0:40,삭루츠 더플백(여행가방)(TQ49),잡화,10604000,9052027,7165495.511,23.53110849,
713,2019-06-08 1:00,타운젠트 남성 썸머 정장팬츠3종,의류,8429000,10335533,11100545.38,27.15671126,
714,2019-06-08 1:20,타운젠트 남성 썸머 정장팬츠3종,의류,15949000,13836693,17731310.4,1.034536965,
715,2019-06-08 1:40,타운젠트 남성 썸머 정장팬츠3종,의류,12149000,11640737,15845223.43,13.12025857,
716,2019-06-08 6:00,한일 자동 빨래 삶통 BW-700,생활용품,12831000,9144601,7679491.771,34.43966655,
717,2019-06-08 6:20,한일 자동 빨래 삶통 BW-700,생활용품,18034000,15646055,17648732.16,7.688845636,
718,2019-06-08 6:40,한일 자동 빨래 삶통 BW-700,생활용품,25999000,20877222,25748894.62,10.3309423,
719,2019-06-08 7:00,"이경제원장의 더 힘찬 선식 100, 13박스+쉐이커통",농수축,25408000,34877608,28392289.83,24.50782791,
720,2019-06-08 7:30,"이경제원장의 더 힘찬 선식 100, 13박스+쉐이커통",농수축,65726000,53753316,58268790.49,14.78097976,
721,2019-06-08 8:00,마르엘라로사티 휘메일 풀스킨 밍크 후드코트,의류,29022000,17882916,21941293.97,31.38961827,
722,2019-06-08 8:20,마르엘라로사티 휘메일 풀스킨 밍크 후드코트,의류,50786000,33337440,47414664.16,20.49767243,
723,2019-06-08 8:40,마르엘라로사티 휘메일 풀스킨 밍크 후드코트,의류,71162000,53259036,80768428.5,5.82932991,
724,2019-06-08 9:00,마르엘라로사티 쿨썸머 데님 3종,의류,22812000,21828220,21615326.04,4.77918193,
725,2019-06-08 9:20,마르엘라로사티 쿨썸머 데님 3종,의류,37895000,36317136,34015715.5,7.200354266,
726,2019-06-08 9:40,마르엘라로사티 쿨썸머 데님 3종,의류,54295000,44701536,41122969.48,20.96463258,
727,2019-06-08 10:00,코몽트 남성 이너티셔츠6종,의류,25627000,41867908,50234608.55,79.69820219,
728,2019-06-08 10:20,코몽트 남성 이너티셔츠6종,의류,36954000,67767384,81216810.5,101.5806063,
729,2019-06-08 10:40,코몽트 남성 이너티셔츠6종,의류,53550000,87465128,89642925.34,65.36699658,
730,2019-06-08 11:00,레이프릴 풍기인견 복부 쉐이핑 거들팬티 10종,속옷,19750000,15790023,16010975.79,19.49114231,
731,2019-06-08 11:20,레이프릴 풍기인견 복부 쉐이핑 거들팬티 10종,속옷,29755000,28134974,29299420.27,3.487826798,
732,2019-06-08 11:40,레이프릴 풍기인견 복부 쉐이핑 거들팬티 10종,속옷,42771000,35275092,37198309.27,15.2774061,
733,2019-06-08 12:00,비버리힐스폴로클럽 남성기초세트(플라센타아이크림+선크림),이미용,25133000,24012554,25952009.97,0.599681747,
734,2019-06-08 12:20,비버리힐스폴로클럽 남성기초세트(플라센타아이크림+선크림),이미용,45632000,41049976,41364370.51,9.696762675,
735,2019-06-08 12:40,비버리힐스폴로클럽 남성기초세트(플라센타아이크림+선크림),이미용,68979000,50829708,54402052.35,23.72188612,
736,2019-06-08 13:00,에펨 남성 소가죽 체인지 샌들,잡화,11340000,12049193,12535991.93,8.400286285,
737,2019-06-08 13:00,에펨 여성 글로스 샌들,잡화,10764000,8899912,8008953.235,21.45640452,
738,2019-06-08 13:20,에펨 남성 소가죽 체인지 샌들,잡화,19227000,24282948,24556078.81,27.00636294,
739,2019-06-08 13:20,에펨 여성 글로스 샌들,잡화,19429000,17299210,15392673.24,15.86833279,
740,2019-06-08 13:40,에펨 남성 소가죽 체인지 샌들,잡화,26983000,32098728,35798246.44,25.8143543,
741,2019-06-08 13:40,에펨 여성 글로스 샌들,잡화,19949000,20739692,21943820.74,6.981584889,
742,2019-06-08 14:00,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,19014000,20730166,22270434.87,13.07615671,
743,2019-06-08 14:20,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,60118000,38531212,45698444.55,29.94639164,
744,2019-06-08 14:40,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,85877000,57274656,62045454.45,30.52848233,
